p130319,p130301
p225720,p225718
p220924,p220694
p129221,p131369
p225738,p225628
p131933,p131687
p129851,p129695
p128303,p128291
p131915,p131909
p225648,p225624
p129569,p129473
p130373,p129935
p128771,p128861
p130289,p130283
p225772,p225728
p225776,p225704
p128399,p131015
p225622,p225618
p221269,p220832
p131063,p131033
p28699,p24981
p90115,p91285
p92571,p92631
p147309,p147273
p128285,p131375
p92181,p93141
p101275,p100981
p91453,p91429
p92191,p92181
p92741,p92696
p91261,p91243
p92321,p92316
p147123,p147093
p91465,p91459
p92846,p92836
p93331,p93271
p225656,p225630
p147303,p147279
p131603,p129221
p147291,p147267
p146991,p146979
p91111,p91543
p147231,p147183
p92371,p92331
p92746,p92711
p147255,p146889
p92126,p93296
p103375,p102997
p147249,p147225
p225670,p225660
p147033,p147003
p147195,p147189
p92261,p92231
p129935,p129851
p90625,p90619
p147159,p147153
p93351,p93106
p147261,p146967
p91819,p91801
p103753,p103501
p131303,p130595
p91663,p91639
p147111,p147063
p131015,p131009
p131213,p131075
p147177,p147165
p90103,p91279
p92861,p92851
p92431,p92131
p147147,p147129
p101527,p101443
p91237,p91231
p90691,p90685
p219004,p218990
p104173,p103963
p225692,p225650
p101611,p101569
p147081,p147057
p91549,p91471
p202265,p201817
p130469,p130373
p147237,p146973
p92826,p92821
p92231,p92186
p92906,p92876
p92416,p92366
p91633,p91513
p147039,p147021
p91225,p91213
p131369,p131375
p91591,p91477
p131609,p131525
p225760,p225754
p91723,p91717
p147207,p147183
p147165,p147159
p147153,p147141
p147009,p146991
p147105,p147081
p146925,p146913
p147201,p147195
p146889,p147327
p147189,p147177
p147063,p147033
p147093,p147069
p147243,p146865
p147225,p147207
p147267,p147249
p131801,p131633
p129509,p129491
p128741,p128729
p129533,p129527
p128693,p128681
p129479,p129473
p130631,p131303
p129815,p129491
p130385,p130373
p193530,p193971
p193390,p193236
p193782,p193670
p193677,p193404
p191853,p189773
p194174,p194139
p194076,p193845
p193243,p193334
p193383,p193257
p193957,p193929
p193432,p194272
p48862,p49854
p110935,p110053
p99763,p104131
p25212,p25003
p27764,p27753
p26554,p25740
p25223,p25190
p25036,p25025
p25102,p25091
p236306,p244769
p242909,p237856
p240646,p244211
p240150,p239995
p110725,p110683
p147279,p147261
p101065,p100855
p103963,p103753
p149763,p150561
p98083,p98041
p100771,p100561
p103501,p103375
p92831,p92741
p150489,p150471
p146967,p147237
p103669,p103501
p104593,p104257
p101317,p101275
p104845,p104341
p150297,p150267
p92401,p92791
p100813,p100603
p92631,p93031
p101569,p101527
p102997,p101611
p98671,p98587
p146985,p147303
p150417,p150057
p103165,p99385
p104425,p104173
p103417,p103333
p110095,p109507
p110767,p110725
p92696,p93291
p104971,p104635
p102913,p102283
p103207,p102115
p92981,p92916
p11158,p11068
p10366,p10348
p10438,p12274
p96148,p95854
p121566,p120999
p219640,p219584
p204220,p204211
p219808,p219728
p219492,p219456
p194948,p194876
p219452,p219448
p234710,p234738
p219444,p219344
p219264,p219812
p199924,p199900
p234307,p234269
p219296,p219516
p194804,p194678
p216642,p216270
p194408,p194390
p174814,p174798
p194912,p194336
p219388,p219384
p215750,p215690
p194489,p194345
p219768,p219764
p219652,p219624
p219436,p219428
p202474,p202465
p219340,p219796
p219488,p219472
p194714,p194606
p219572,p219556
p219740,p219360
p219424,p219420
p194579,p194561
p194894,p194849
p202393,p202384
p215718,p215706
p215674,p215654
p194795,p194678
p219760,p219756
p194354,p194498
p199492,p199480
p194858,p194813
p202411,p202402
p219460,p219668
p194309,p194966
p199612,p199600
p21538,p21532
p21234,p21218
p21920,p21918
p21664,p21644
p21572,p21336
p21748,p21740
p21118,p21100
p21592,p21578
p61233,p62544
p181102,p181065
p177888,p176888
p176388,p175888
p219656,p219648
p175638,p177388
p216998,p216968
p194606,p194912
p211598,p211661
p199156,p199120
p182397,p182323
p176638,p178788
p183914,p179696
p182471,p183026
p216354,p216654
p219624,p219536
p175538,p178888
p173822,p174126
p219348,p219340
p215698,p215954
p176788,p176438
p184647,p184635
p216270,p216810
p194885,p194579
p176488,p176238
p12724,p10456
p11194,p10870
p194471,p194381
p194390,p194354
p179955,p179881
p176988,p176688
p175488,p177538
p194849,p194570
p194939,p194894
p199516,p199492
p217116,p217114
p183951,p179696
p181694,p181176
p177188,p176538
p204193,p204175
p178038,p177788
p194561,p194552
p219520,p219480
p178888,p177588
p179918,p180621
p177688,p176838
p202465,p202411
p174558,p173854
p177088,p178338
p21832,p21830
p21792,p21776
p35173,p35214
p51086,p50618
p35283,p35268
p35227,p35152
p51014,p51680
p21416,p21390
p21366,p21352
p52940,p52886
p96094,p95947
p61854,p62383
p11752,p11716
p219352,p219348
p215482,p216090
p215730,p215726
p215714,p216050
p215614,p215610
p216074,p216014
p216038,p216034
p10834,p10816
p220311,p220310
p219556,p219472
p11356,p11302
p219584,p219576
p220288,p220287
p215738,p215734
p220336,p220335
p220403,p220402
p219432,p219344
p215726,p215722
p219612,p219604
p215770,p215606
p211850,p211696
p219668,p219652
p215786,p215770
p220283,p220282
p219504,p219496
p211857,p211850
p215946,p215938
p215546,p215542
p215618,p215614
p215914,p215902
p12076,p12058
p220274,p220273
p220301,p220308
p220340,p220339
p234756,p234752
p12058,p11194
p215706,p215702
p232635,p231058
p215622,p215618
p219700,p219460
p220416,p220403
p216090,p216086
p219756,p219752
p219604,p219600
p215854,p215678
p215754,p215750
p220326,p220413
p219576,p219568
p219332,p219524
p12328,p12292
p220341,p220340
p219772,p219768
p215626,p215786
p227657,p227581
p215478,p215698
p219600,p219472
p10402,p10366
p215886,p215690
p220294,p220280
p219228,p219796
p219568,p219564
p220328,p220327
p219764,p219760
p215654,p215874
p215850,p215678
p219752,p219748
p215634,p215622
p10348,p10384
p216002,p215906
p232730,p232711
p216102,p216098
p215734,p215478
p219720,p219704
p11086,p11770
p215878,p215758
p215874,p215646
p219704,p219460
p220368,p220369
p215518,p215514
p220322,p220321
p219564,p219472
p220327,p220325
p220282,p220281
p234364,p234345
p215542,p216058
p12274,p11986
p220357,p220349
p233414,p233395
p216042,p216038
p211822,p211598
p215722,p215718
p220309,p220307
p219252,p219248
p215858,p215842
p211836,p211829
p220287,p220286
p12760,p12724
p216050,p215706
p215630,p215626
p216086,p216082
p215742,p215682
p211787,p211696
p219536,p219520
p219448,p219444
p220305,p220304
p234326,p234307
p215970,p215966
p219812,p219808
p215514,p215506
p220325,p220323
p211794,p211787
p219328,p219264
p216046,p216042
p219616,p219612
p220395,p220393
p219456,p219452
p220281,p220365
p219508,p219504
p215646,p215642
p234060,p234041
p234345,p234326
p215682,p215594
p216054,p215886
p219344,p219332
p10852,p10834
p233433,p233414
p215486,p215482
p215594,p215590
p216018,p216014
p127913,p127897
p215530,p216074
p220369,p220357
p215902,p215898
p128177,p128157
p215578,p215558
p235262,p235258
p128045,p127981
p127909,p127889
p1180,p1178
p215782,p215510
p127997,p127989
p128069,p128053
p220386,p220368
p127857,p127853
p123177,p122970
p220349,p220351
p122952,p122943
p53012,p52976
p176688,p176888
p228037,p227296
p179038,p178838
p178788,p178038
p176938,p176988
p175888,p177688
p179696,p181694
p174718,p174510
p177738,p178288
p178438,p177938
p181176,p180214
p178338,p177188
p175938,p177838
p182249,p180621
p176738,p175488
p183581,p183248
p177538,p176788
p177488,p177088
p183026,p182397
p180251,p183063
p178538,p177988
p176538,p176638
p253201,p252177
p180325,p183914
p176238,p176388
p177788,p178688
p176438,p176988
p176588,p177238
p128217,p128189
p128109,p127973
p52922,p51302
p128173,p127929
p128145,p127997
p128161,p128169
p51356,p51194
p50762,p53336
p127905,p128081
p127881,p128221
p128125,p127889
p127989,p127913
p177288,p177138
p215842,p215546
p53156,p53030
p194345,p194309
p165477,p165474
p215882,p215750
p11860,p11086
p194624,p194570
p51896,p51680
p53174,p53030
p51878,p51590
p194966,p194948
p51212,p50654
p11716,p11698
p215690,p215674
p194876,p194858
p194813,p194786
p1178,p1176
p165480,p165459
p50510,p50744
p227581,p227562
p96343,p96339
p216450,p216414
p194363,p194345
p128169,p128109
p216988,p216982
p220308,p220294
p217114,p217080
p165447,p165441
p121944,p120441
p174222,p174190
p184605,p184848
p220307,p220294
p122034,p122016
p220314,p220301
p96163,p96139
p96451,p96487
p96097,p96235
p96064,p96055
p96214,p96127
p96016,p96139
p95974,p96235
p96265,p96229
p95980,p95971
p96599,p96531
p96563,p96471
p96283,p96154
p96383,p96375
p96439,p96391
p95905,p96124
p96172,p96157
p96040,p96034
p96467,p96459
p95917,p96160
p96371,p96303
p123069,p122493
p120270,p123096
p62337,p62107
p21848,p21882
p53318,p51878
p50546,p53318
p61716,p61670
p51536,p53174
p21674,p21666
p62728,p62705
p51680,p51590
p21420,p21416
p21872,p21792
p21528,p21524
p21216,p21204
p21830,p21792
p62682,p61049
p21838,p21834
p61739,p62268
p52886,p52868
p21146,p21144
p21662,p21592
p51410,p52742
p61279,p61049
p50654,p50618
p52724,p52436
p21996,p21860
p61371,p62084
p52958,p52940
p21352,p21302
p21626,p21618
p21844,p21832
p61555,p62613
p62774,p62544
p61785,p61118
p21162,p21160
p21100,p21098
p61302,p61854
p21666,p21664
p50528,p51896
p21588,p21576
p21850,p21882
p21578,p21572
p21120,p21118
p21600,p21662
p21336,p21538
p21390,p21366
p21874,p21792
p21992,p21460
p62383,p61923
p234734,p234756
p211780,p211717
p216150,p216690
p199600,p199576
p199936,p199660
p199624,p199612
p194462,p194597
p216534,p216366
p165435,p165429
p180362,p180214
p180029,p179955
p199264,p199948
p216282,p216654
p174334,p174110
p199420,p199264
p180436,p180214
p199240,p199072
p199072,p200080
p234288,p234193
p61923,p61118
p194651,p194363
p178288,p175288
p177938,p177738
p177588,p177288
p194453,p194408
p194444,p194354
p176888,p178538
p194660,p194858
p177638,p176688
p175788,p175538
p194642,p194552
p177988,p177788
p176088,p177888
p194336,p194381
p199480,p199288
p120999,p120963
p52976,p53282
p53102,p53048
p52832,p51284
p219284,p219280
p219472,p219436
p96229,p96223
p219636,p219488
p96268,p96265
p219428,p219424
p211563,p211654
p96034,p96028
p96139,p96064
p219500,p219496
p177838,p177788
p211808,p211731
p219260,p219340
p122826,p120495
p122808,p122790
p122970,p122952
p123024,p123006
p123033,p123024
p21966,p21938
p21114,p21070
p35290,p35153
p21098,p21982
p21308,p21298
p21254,p21252
p21112,p21072
p21964,p21868
p176288,p179038
p96487,p96439
p120441,p120270
p128221,p128125
p53336,p50942
p95971,p96121
p96055,p96040
p127929,p127905
p128181,p128173
p96124,p96097
p96157,p95974
p128053,p128033
p96235,p96214
p96154,p96136
p96391,p96383
p96375,p96371
p123114,p122943
p51770,p51356
p96303,p96295
p96471,p96467
p120495,p120306
p227296,p227277
p233167,p233148
p182915,p182323
p127889,p128165
p128049,p128045
p178838,p178438
p51194,p50762
p128081,p128061
p96223,p96283
p128197,p128193
p51428,p50510
p127849,p127937
p182730,p182360
p122493,p122349
p127925,p127881
p128265,p128205
p183063,p179696
p128157,p128117
p178188,p177788
p96127,p96118
p228094,p228075
p119928,p119910
p127969,p127957
p123096,p123069
p1164,p1178
p128097,p128069
p127981,p127909
p96531,p96515
p120189,p120180
p96459,p96451
p128189,p128177
p174254,p173806
p122061,p122007
p216014,p215846
p199852,p199828
p199132,p199120
p184136,p184025
p204283,p204265
p199456,p199444
p199372,p199360
p226213,p226175
p175688,p176588
p183248,p183211
p183433,p184247
p216426,p216342
p10636,p10618
p219548,p219544
p182619,p182249
p211570,p211654
p177238,p178338
p220400,p220398
p211731,p211710
p228550,p228284
p215790,p215782
p35235,p35234
p35170,p35169
p62038,p61739
p35268,p35173
p96007,p96001
p127897,p127857
p128205,p128197
p128193,p128157
p112895,p112903
p62613,p61371
p61049,p62774
p62268,p62176
p62084,p61325
p62544,p61026
p62498,p61555
p35240,p35274
p35211,p35177
p127853,p128261
p112875,p112951
p35232,p35230
p95920,p95911
p35141,p35283
p61417,p61371
p127893,p128013
p35245,p35243
p35239,p35227
p61164,p61279
p127933,p128269
p128089,p128073
p35274,p35227
p53048,p53012
p51824,p51086
p52850,p52814
p50708,p52832
p21868,p21860
p21618,p21588
p21070,p21964
p21524,p21520
p21072,p21966
p21938,p21860
p21576,p21574
p60200,p60194
p60760,p60704
p54850,p54786
p60708,p60696
p60292,p60316
p54862,p54854
p246556,p246550
p119567,p119571
p87155,p87147
p211063,p210763
p148767,p148611
p127459,p127457
p96913,p96904
p225173,p225397
p225355,p225383
p225404,p225369
p225600,p225425
p225222,p225257
p225439,p225390
p225502,p225446
p60756,p60700
p164988,p164330
p66344,p66428
p47698,p39218
p60712,p60704
p119552,p119567
p60722,p60688
p60702,p60680
p87179,p87165
p88734,p88678
p60216,p60198
p1809,p2789
p60696,p60684
p89382,p89370
p60750,p60740
p123335,p123419
p60710,p60692
p73923,p73899
p86891,p86881
p78123,p78003
p126030,p126006
p125421,p125381
p97120,p97237
p97246,p97039
p125774,p125766
p97273,p97192
p87199,p87181
p1599,p2964
p93572,p93464
p97345,p97336
p60206,p60190
p60260,p60244
p60700,p60774
p66348,p66370
p89458,p89448
p127349,p127459
p2810,p2845
p2306,p1788
p97264,p97165
p95165,p95147
p60192,p60292
p2229,p1949
p2754,p2740
p89090,p89074
p39138,p47938
p2831,p2754
p93491,p93464
p60218,p60194
p60184,p60324
p54922,p54918
p43098,p42678
p46038,p47538
p93590,p93572
p60198,p60260
p96850,p96877
p123447,p123489
p88736,p88734
p97318,p97309
p119573,p119571
p88678,p88676
p225362,p225222
p225208,p225341
p225383,p225222
p225446,p225600
p225236,p225488
p225453,p225439
p86625,p86305
p86305,p86265
p86433,p86505
p123489,p123468
p123482,p123419
p119577,p119567
p60308,p60268
p54558,p54922
p119543,p119541
p47938,p46438
p119540,p119582
p60742,p60732
p66398,p66394
p60774,p60750
p60740,p60722
p60692,p60768
p144418,p143788
p66428,p66424
p60688,p60684
p246712,p246418
p204558,p205094
p204590,p204566
p204926,p204838
p165177,p165170
p164463,p164449
p205094,p204822
p47898,p36878
p38978,p47298
p41578,p39918
p41418,p43038
p41598,p44618
p36498,p35918
p36158,p39638
p41478,p48138
p35678,p48018
p37358,p36198
p44998,p39278
p36178,p39838
p40058,p39098
p47958,p38758
p37218,p36518
p36138,p38658
p46078,p44218
p40618,p46918
p37258,p40898
p43378,p41718
p46758,p40778
p39778,p45978
p38298,p38258
p93464,p95237
p60778,p60774
p149595,p148689
p148707,p149361
p148617,p149469
p210511,p210427
p35558,p35538
p81675,p81363
p210463,p207055
p148821,p149595
p210703,p210595
p148971,p148959
p204990,p204982
p204566,p204558
p210655,p210571
p225341,p225236
p148893,p149523
p246586,p246556
p89046,p89038
p119582,p119577
p119580,p119571
p82779,p82323
p88668,p88710
p87105,p86907
p73227,p85995
p66372,p66398
p80715,p80523
p85515,p85179
p83187,p82371
p82419,p82323
p97093,p96850
p84171,p73227
p1949,p2306
p79083,p79035
p97057,p97030
p80811,p80523
p1788,p1662
p87135,p87127
p87073,p86757
p66394,p66428
p41818,p41798
p36198,p36158
p48138,p47898
p47298,p47238
p39278,p38978
p38758,p38718
p39838,p39778
p88764,p88736
p45978,p44998
p41718,p45718
p44618,p41418
p46918,p46818
p41778,p41598
p36518,p36498
p37418,p39438
p43038,p37258
p42678,p42038
p38658,p35958
p36878,p36178
p40898,p40678
p39638,p39618
p44218,p47958
p43598,p43378
p127337,p127452
p74883,p74139
p225495,p225138
p87003,p86981
p210727,p210655
p210835,p210763
p144448,p144418
p94130,p94103
p73899,p73395
p86505,p86353
p73179,p85539
p210571,p210559
p207055,p210415
p81771,p81195
p97453,p97444
p97165,p97129
p210487,p210463
p86177,p86625
p125766,p125758
p127254,p127278
p126070,p126030
p79779,p79755
p149217,p149211
p73395,p73179
p74139,p73899
p81075,p80811
p82899,p81675
p82323,p81291
p85179,p84795
p218384,p218348
p218356,p218406
p218312,p218364
p142120,p142114
p142145,p142154
p145928,p146693
p145938,p145933
p146618,p145288
p142151,p142147
p146678,p146633
p142155,p142152
p32997,p33027
p217230,p217212
p217425,p217422
p217182,p217626
p234920,p234924
p54474,p54473
p3816,p4232
p3270,p3231
p3309,p3283
p3426,p3400
p4011,p3998
p4050,p4037
p3933,p3712
p4193,p4063
p3725,p3673
p3608,p3296
p3088,p3062
p3036,p4323
p217440,p217209
p217344,p217338
p30394,p30429
p246862,p246964
p2987,p3002
p22369,p22981
p4219,p4193
p3504,p3595
p20825,p20755
p23202,p22981
p3296,p3426
p3153,p3127
p4037,p4011
p4063,p4050
p20723,p20967
p3998,p3933
p22420,p22981
p3673,p3608
p22964,p22726
p23290,p23338
p3205,p3179
p20697,p20693
p20675,p20673
p20689,p20683
p217602,p217509
p251825,p251821
p235163,p235216
p235211,p235204
p235184,p235168
p235206,p235156
p54282,p54363
p145323,p145273
p145343,p145333
p144828,p144823
p145408,p145923
p218422,p218332
p145428,p145798
p54312,p54282
p218348,p218308
p218324,p218356
p70062,p70037
p144943,p144938
p218364,p218384
p252053,p251761
p145003,p144928
p70014,p70000
p247014,p247012
p254867,p254886
p22675,p22981
p35104,p35125
p35114,p35126
p146068,p145923
p142126,p142129
p217392,p217389
p54504,p54503
p54503,p54501
p235204,p235184
p22709,p22862
p23228,p23224
p32877,p32769
p23226,p23256
p35109,p35104
p30418,p30411
p217212,p217182
p217416,p217299
p217629,p217626
p142147,p142145
p142156,p142155
p23224,p23330
p20817,p20801
p30391,p30427
p3400,p3309
p20691,p20689
p3127,p3088
p20945,p20697
p3283,p3270
p23398,p23500
p3062,p3036
p30402,p30432
p3218,p3205
p3179,p3153
p142154,p142120
p4323,p4271
p20577,p20573
p23032,p22862
p23210,p23228
p30392,p30387
p20895,p20825
p30399,p30422
p3959,p3426
p20667,p20665
p30410,p30433
p22981,p22964
p20703,p20697
p23302,p23300
p142152,p142151
p142114,p142130
p20683,p20675
p30425,p30424
p144958,p144943
p145358,p145343
p146438,p145938
p146693,p146678
p144853,p144828
p145933,p145928
p145288,p145798
p146633,p146618
p145333,p145323
p251961,p251957
p33027,p32793
p33021,p32997
p30427,p30410
p167432,p170116
p170644,p170435
p55085,p55076
p66227,p66218
p66185,p66128
p66242,p66071
p66065,p66143
p66098,p66095
p222286,p222516
p167619,p169731
p30528,p30448
p55127,p55091
p55019,p55010
p54986,p54962
p167487,p167432
p170116,p170435
p55034,p55025
p66053,p66035
p55184,p54950
p66014,p66245
p55169,p55166
p55178,p55175
p66104,p66035
p66044,p66239
p66191,p66140
p66239,p66047
p66143,p66227
p66071,p66185
p30512,p30528
p66245,p66224
p66140,p66104
p66035,p66014
p222216,p222281
p222221,p222216
p66095,p66044
p218792,p219216
p218908,p218904
p218796,p218794
p219186,p219184
p218836,p218824
p218982,p218898
p219024,p218988
p219132,p219130
p219130,p219124
p219000,p218810
p219030,p219028
p218810,p218808
p218988,p218984
p218992,p219024
p219200,p219132
p218832,p219000
p218958,p218832
p240522,p237608
p236430,p246381
p116627,p116499
p70402,p70388
p70409,p70402
p28490,p25047
p116723,p116707
p243498,p242692
p200655,p201999
p49170,p49054
p24189,p26785
p188893,p190541
p188314,p188275
p188281,p188254
p49438,p48742
p200571,p200487
p70234,p70773
p49694,p49446
p49346,p49734
p146961,p146943
p48910,p48878
p167163,p165984
p32293,p32243
p49070,p49082
p200319,p200991
p143606,p143602
p26400,p26378
p200235,p200221
p25465,p24904
p70703,p70409
p188212,p188317
p23672,p28490
p200389,p200263
p116259,p116163
p185149,p185080
p201061,p200837
p28061,p28787
p49310,p49138
p166551,p166506
p188669,p188557
p166821,p166686
p28446,p28116
p26752,p26741
p23639,p28688
p25080,p25069
p150171,p150513
p188245,p188236
p243250,p242382
p27951,p27874
p143526,p143518
p49294,p49274
p49154,p48722
p200487,p200389
p192093,p191757
p200837,p200571
p201999,p201061
p190573,p190445
p202041,p202013
p200991,p200655
p200263,p200235
p166686,p166650
p185152,p185080
p185119,p185038
p166830,p166821
p25575,p25465
p165984,p165975
p143684,p143682
p163353,p163341
p173035,p173030
p163065,p163053
p143518,p143508
p162853,p162845
p185161,p185107
p185026,p184996
p49562,p49290
p49534,p48834
p218904,p218894
p219216,p219186
p219076,p219046
p219082,p219078
p218850,p218848
p218914,p218912
p218842,p219010
p219018,p219080
p218952,p218950
p219124,p219118
p218948,p218946
p218902,p218894
p218820,p218818
p219110,p218998
p218954,p218896
p219106,p219100
p218868,p219134
p218950,p218948
p218966,p218936
p219166,p219164
p219066,p219062
p218998,p219106
p219120,p219114
p219094,p219098
p219146,p219200
p219088,p219086
p218996,p218980
p219152,p219150
p219060,p219088
p225770,p225768
p219008,p219024
p218824,p218820
p219052,p218850
p218826,p218824
p218912,p218908
p218974,p219190
p218804,p218868
p219084,p219046
p218818,p218806
p219212,p219208
p219074,p219070
p218838,p218836
p218834,p219016
p219114,p219110
p219102,p219118
p219160,p218994
p219190,p218970
p218794,p218792
p219016,p218826
p218932,p218804
p219012,p219076
p219174,p219168
p218906,p218894
p219122,p219118
p219096,p219094
p219118,p219116
p219070,p219066
p219080,p219012
p49458,p49434
p49082,p49170
p49734,p49694
p49054,p49770
p49166,p49142
p49382,p49370
p48882,p48754
p185023,p185017
p48810,p49666
p49234,p49298
p49406,p48982
p48942,p49438
p49474,p49762
p188227,p188272
p25949,p24673
p49446,p49310
p185110,p185089
p49742,p49582
p48742,p48910
p185029,p185047
p185143,p185128
p70136,p70122
p48826,p48798
p49138,p49070
p48822,p48794
p70773,p70752
p188254,p188221
p188269,p188266
p49762,p48842
p49778,p48738
p185017,p185110
p65983,p65946
p49434,p49406
p166245,p166236
p65986,p65973
p167154,p167082
p185035,p185023
p49150,p49142
p90295,p90073
p48982,p49382
p49494,p49798
p185062,p185059
p131345,p131333
p49810,p49458
p49370,p49234
p131519,p131513
p65993,p65999
p91321,p91087
p131477,p131423
p221775,p221752
p49618,p49562
p131423,p131345
p131513,p131477
p184996,p185071
p185011,p185008
p185095,p185041
p185080,p185119
p185032,p185056
p185020,p185029
p185107,p185026
p185146,p185089
p185059,p185050
p185137,p185134
p99553,p101947
p101905,p101821
p65971,p65968
p163037,p162869
p163355,p163345
p65954,p65950
p166596,p166578
p166209,p166731
p163109,p163053
p163177,p163165
p65968,p65966
p65994,p65993
p163341,p163301
p32613,p32503
p9944,p9919
p9979,p10219
p10154,p10044
p32383,p32353
p10144,p9919
p32598,p32593
p243591,p243498
p98335,p97957
p28226,p26400
p49218,p49138
p65959,p65954
p185014,p185137
p185134,p184996
p185056,p185095
p218980,p219178
p185047,p185110
p185038,p185059
p185044,p185146
p192333,p192093
p185071,p185029
p190765,p190573
p190445,p191421
p218986,p219158
p185005,p185080
p193229,p193208
p185089,p185143
p193222,p193152
